,person_id,full_name,given_name,last_name,gender,graduate_degree,mfa_degree,role,prize_institution,prize_name,prize_year,prize_genre,prize_type,prize_amount,elite_1,elite_2,elite_3,award
2482,690.0,Ellen Meloy,Ellen,Meloy,female,1,no mfa,winner,Whiting Foundation,Whiting Award,1997.0,no genre,career,50000.0,,,,1.0
2483,728.0,Evie Shockley,Evie,Shockley,female,1,no mfa,winner,Lannan Foundation,Lannan Award,2019.0,poetry,career,150000.0,,,,1.0
2484,734.0,Farnoosh Fathi,Farnoosh,Fathi,female,1,no mfa,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2011.0,poetry,career,25800.0,,,,1.0
2485,778.0,Gail Godwin,Gail,Godwin,female,1,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1981.0,no genre,career,10000.0,,,,1.0
2486,840.0,Gretel Ehrlich,Gretel,Ehrlich,female,1,no mfa,winner,American Academy of Arts and Letters,Harold D. Vursell Memorial Award,1986.0,prose,career,20000.0,,,,1.0
2487,840.0,Gretel Ehrlich,Gretel,Ehrlich,female,1,no mfa,winner,Whiting Foundation,Whiting Award,1987.0,no genre,career,50000.0,,,,1.0
2488,848.0,Hannah Arendt,Hannah,Arendt,female,1,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1954.0,no genre,career,10000.0,,,,1.0
2489,866.0,Harryette Mullen,Harryette,Mullen,female,1,no mfa,winner,Academy of American Poets,Academy of American Poets Fellowship,2009.0,poetry,career,25000.0,,,,1.0
2490,866.0,Harryette Mullen,Harryette,Mullen,female,1,no mfa,winner,Poets & Writers,Jackson Poetry Prize,2010.0,poetry,career,75000.0,,,,1.0
2491,866.0,Harryette Mullen,Harryette,Mullen,female,1,no mfa,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2008.0,no genre,career,50000.0,,,,1.0
2492,1010.0,Jane Springer,Jane,Springer,female,1,no mfa,winner,Whiting Foundation,Whiting Award,2010.0,no genre,career,50000.0,,,,1.0
2493,1053.0,Jenny Johnson,Jenny,Johnson,female,1,no mfa,winner,Whiting Foundation,Whiting Award,2015.0,no genre,career,50000.0,,,,1.0
2494,1055.0,Jeremy Ingalls,Jeremy,Ingalls,female,1,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1944.0,no genre,career,10000.0,,,,1.0
2495,1079.0,Joan Acocella,Joan,Acocella,female,1,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2007.0,no genre,career,10000.0,,,,1.0
2496,1079.0,Joan Acocella,Joan,Acocella,female,1,no mfa,winner,American Academy of Arts and Letters,Harold D. Vursell Memorial Award,2017.0,prose,career,20000.0,,,,1.0
2497,1085.0,Joan Silber,Joan,Silber,female,1,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2007.0,no genre,career,10000.0,,,,1.0
2498,1088.0,Joann Beard,Joann,Beard,female,1,no mfa,winner,Whiting Foundation,Whiting Award,1997.0,no genre,career,50000.0,,,,1.0
2499,1226.0,Josephine Miles,Josephine,Miles,female,1,no mfa,winner,Academy of American Poets,Academy of American Poets Fellowship,1978.0,poetry,career,25000.0,,,,1.0
2500,1226.0,Josephine Miles,Josephine,Miles,female,1,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1956.0,no genre,career,10000.0,,,,1.0
2501,1233.0,Joyce Carol Oates,Joyce Carol,Oates,female,1,no mfa,winner,Tulsa Library Trust,Helmerich Distinguished Author Award,2002.0,prose,career,40000.0,,,,1.0
2502,1239.0,Judy Troy,Judy,Troy,female,1,no mfa,winner,Whiting Foundation,Whiting Award,1996.0,no genre,career,50000.0,,,,1.0
2503,1242.0,Julia Randall,Julia,Randall,female,1,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1968.0,no genre,career,10000.0,,,,1.0
2504,1245.0,Juliana Spahr,Juliana,Spahr,female,1,no mfa,winner,Folger Shakespeare Library,O. B. Hardison Poetry Prize,2009.0,poetry,career,10000.0,,,,1.0
2505,1265.0,Kate Atkinson,Kate,Atkinson,female,1,no mfa,winner,American Academy of Arts and Letters,E. M. Forster Award,1998.0,no genre,career,10000.0,,,,1.0
2506,1294.0,Kay Ryan,Kay,Ryan,female,1,no mfa,winner,MacArthur Foundation,MacArthur Fellowship,2011.0,no genre,career,500000.0,,,,1.0
2507,1294.0,Kay Ryan,Kay,Ryan,female,1,no mfa,winner,Library of Congress,Poet Laureate,2010.0,poetry,career,35000.0,,,,1.0
2508,1294.0,Kay Ryan,Kay,Ryan,female,1,no mfa,winner,Library of Congress,Poet Laureate,2009.0,poetry,career,35000.0,,,,1.0
2509,1294.0,Kay Ryan,Kay,Ryan,female,1,no mfa,winner,Library of Congress,Poet Laureate,2008.0,poetry,career,35000.0,,,,1.0
2510,1294.0,Kay Ryan,Kay,Ryan,female,1,no mfa,winner,Poetry Foundation,Ruth Lilly Poetry Prize,2004.0,poetry,career,100000.0,,,,1.0
2511,1296.0,Kayredfield Jamison,Kayredfield,Jamison,female,1,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2018.0,no genre,career,10000.0,,,,1.0
2512,1337.0,Laila Lalami,Laila,Lalami,female,1,no mfa,winner,"New Literary Project (University of California, Berkeley and Lafayette Library)",Joyce Carol Oates Literary Prize/Simpson Family,2019.0,prose,career,50000.0,,,,1.0
2513,1395.0,Lily King,Lily,King,female,1,no mfa,winner,Whiting Foundation,Whiting Award,2000.0,no genre,career,50000.0,,,,1.0
2514,1402.0,Linda Gregg,Linda,Gregg,female,1,no mfa,winner,Poets & Writers,Jackson Poetry Prize,2009.0,poetry,career,75000.0,,,,1.0
2515,1402.0,Linda Gregg,Linda,Gregg,female,1,no mfa,winner,Lannan Foundation,Lannan Fellowship,2003.0,poetry,career,50000.0,,,,1.0
2516,1402.0,Linda Gregg,Linda,Gregg,female,1,no mfa,winner,Whiting Foundation,Whiting Award,1985.0,no genre,career,50000.0,,,,1.0
2517,1403.0,Linda Hogan,Linda,Hogan,female,1,no mfa,winner,Lannan Foundation,Lannan Award,1994.0,poetry,career,150000.0,,,,1.0
2518,1408.0,Lisa Armstrong,Lisa,Armstrong,female,1,no mfa,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2019.0,no genre,career,50000.0,,,,1.0
2519,1413.0,Lisel Mueller,Lisel,Mueller,female,1,no mfa,winner,Poetry Foundation,Ruth Lilly Poetry Prize,2002.0,poetry,career,100000.0,,,,1.0
2520,1418.0,Lois-Ann Yamanaka,Lois-Ann,Yamanaka,female,1,no mfa,winner,Lannan Foundation,Lannan Award,1998.0,prose,career,150000.0,,,,1.0
2521,1443.0,Lucia Perillo,Lucia,Perillo,female,1,no mfa,winner,MacArthur Foundation,MacArthur Fellowship,2000.0,no genre,career,500000.0,,,,1.0
2522,1443.0,Lucia Perillo,Lucia,Perillo,female,1,no mfa,winner,Library of Congress,Rebekah Johnson Bobbitt National Prize For Poetry,2010.0,poetry,career,10000.0,,,,1.0
2523,1456.0,Lydia Millet,Lydia,Millet,female,1,no mfa,winner,American Academy of Arts and Letters,Award of Merit Medal in the Short Story,2019.0,prose,career,25000.0,,,,1.0
2524,1462.0,Lynne McMahon,Lynne,McMahon,female,1,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2003.0,no genre,career,10000.0,,,,1.0
2525,1474.0,Maggie Nelson,Maggie,Nelson,female,1,no mfa,winner,MacArthur Foundation,MacArthur Fellowship,2016.0,no genre,career,625000.0,,,,1.0
2526,1506.0,Marie Arana,Marie,Arana,female,1,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2020.0,no genre,career,10000.0,,,,1.0
2527,1544.0,Marsha Norman,Marsha,Norman,female,1,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1986.0,no genre,career,10000.0,,,,1.0
2528,1563.0,Mary Kinzie,Mary,Kinzie,female,1,no mfa,winner,Folger Shakespeare Library,O. B. Hardison Poetry Prize,2008.0,poetry,career,10000.0,,,,1.0
2529,1569.0,Mary Oliver,Mary,Oliver,female,1,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1983.0,no genre,career,10000.0,,,,1.0
2530,1569.0,Mary Oliver,Mary,Oliver,female,1,no mfa,winner,Lannan Foundation,Lannan Award,1998.0,poetry,career,150000.0,,,,1.0
2531,1571.0,Mary Robison,Mary,Robison,female,1,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2018.0,no genre,career,10000.0,,,,1.0
2532,1610.0,Megan Grumbling,Megan,Grumbling,female,1,no mfa,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2007.0,poetry,career,25800.0,,,,1.0
2533,1612.0,Megan McDowell,Megan,McDowell,female,1,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2020.0,no genre,career,10000.0,,,,1.0
2534,1660.0,Mindy Aloff,Mindy,Aloff,female,1,no mfa,winner,Whiting Foundation,Whiting Award,1987.0,no genre,career,50000.0,,,,1.0
2535,1672.0,Mona Van Duyn,Mona,Van Duyn,female,1,no mfa,winner,Academy of American Poets,Academy of American Poets Fellowship,1980.0,poetry,career,25000.0,,,,1.0
2536,1672.0,Mona Van Duyn,Mona,Van Duyn,female,1,no mfa,winner,Yale University,Bollingen Prize for Poetry,1971.0,poetry,career,10000.0,,,,1.0
2537,1672.0,Mona Van Duyn,Mona,Van Duyn,female,1,no mfa,winner,Library of Congress,Poet Laureate,1993.0,poetry,career,35000.0,,,,1.0
2538,1672.0,Mona Van Duyn,Mona,Van Duyn,female,1,no mfa,winner,Library of Congress,Poet Laureate,1992.0,poetry,career,35000.0,,,,1.0
2539,1672.0,Mona Van Duyn,Mona,Van Duyn,female,1,no mfa,winner,Poetry Foundation,Ruth Lilly Poetry Prize,1989.0,poetry,career,100000.0,,,,1.0
2540,1682.0,N. K. Jemisin,N. K.,Jemisin,female,1,no mfa,winner,MacArthur Foundation,MacArthur Fellowship,2020.0,no genre,career,625000.0,,,,1.0
2541,1717.0,Nguyen Phan Que Mai,Nguyen Phan Que,Mai,female,1,no mfa,winner,Lannan Foundation,Lannan Fellowship,2020.0,prose,career,50000.0,,,,1.0
2542,1729.0,Nikky Finney,Nikky,Finney,female,1,no mfa,winner,Ford Foundation,Art of Change,2017.0,no genre,career,50000.0,,,,1.0
2543,1729.0,Nikky Finney,Nikky,Finney,female,1,no mfa,winner,Academy of American Poets,Wallace Stevens Award,2020.0,poetry,career,100000.0,,,,1.0
2544,1777.0,Pattiann Rogers,Pattiann,Rogers,female,1,no mfa,winner,Lannan Foundation,Lannan Award,2005.0,poetry,career,150000.0,,,,1.0
2545,1777.0,Pattiann Rogers,Pattiann,Rogers,female,1,no mfa,winner,Lannan Foundation,Lannan Award,1993.0,poetry,career,150000.0,,,,1.0
2546,2043.0,Sally Rooney,Sally,Rooney,female,1,no mfa,winner,American Academy of Arts and Letters,E. M. Forster Award,2019.0,no genre,career,10000.0,,,,1.0
2547,2054.0,Sandra Benitez,Sandra,Benitez,female,1,no mfa,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2006.0,no genre,career,50000.0,,,,1.0
2548,2066.0,Sarah Hall,Sarah,Hall,female,1,no mfa,winner,American Academy of Arts and Letters,E. M. Forster Award,2014.0,no genre,career,10000.0,,,,1.0
2549,2069.0,Sarah M. Broom,Sarah M.,Broom,female,1,no mfa,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2020.0,no genre,career,50000.0,,,,1.0
2550,2072.0,Saskia Hamilton,Saskia,Hamilton,female,1,no mfa,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,1989.0,poetry,career,15000.0,,,,1.0
2551,2091.0,Sharon Cameron,Sharon,Cameron,female,1,no mfa,winner,American Academy of Arts and Letters,Harold D. Vursell Memorial Award,2009.0,prose,career,20000.0,,,,1.0
2552,2105.0,Shirley Graham,Shirley,Graham,female,1,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1950.0,no genre,career,10000.0,,,,1.0
2553,2112.0,Sinéad Morrissey,Sinéad,Morrissey,female,1,no mfa,winner,American Academy of Arts and Letters,E. M. Forster Award,2016.0,no genre,career,10000.0,,,,1.0
2554,2112.0,Sinéad Morrissey,Sinéad,Morrissey,female,1,no mfa,winner,Lannan Foundation,Lannan Fellowship,2007.0,poetry,career,50000.0,,,,1.0
2555,2134.0,Stephanie Powell Watts,Stephanie Powell,Watts,female,1,no mfa,winner,Whiting Foundation,Whiting Award,2013.0,no genre,career,50000.0,,,,1.0
2556,2171.0,Susan Muaddi Darraj,Susan Muaddi,Darraj,female,1,no mfa,winner,"United States Artists (Ford, Rockefeller, Rasmuson, and Prudential)",USA Fellowship,2018.0,no genre,career,50000.0,,,,1.0
2557,2241.0,Thylias Moss,Thylias,Moss,female,1,no mfa,winner,MacArthur Foundation,MacArthur Fellowship,1996.0,no genre,career,500000.0,,,,1.0
2558,2241.0,Thylias Moss,Thylias,Moss,female,1,no mfa,winner,Whiting Foundation,Whiting Award,1991.0,no genre,career,50000.0,,,,1.0
2559,2277.0,Tracy Wilson,Tracy,Wilson,female,1,no mfa,winner,Whiting Foundation,Whiting Award,2004.0,no genre,career,50000.0,,,,1.0
2560,2309.0,Virginia Grise,Virginia,Grise,female,1,no mfa,winner,Whiting Foundation,Whiting Award,2013.0,no genre,career,50000.0,,,,1.0
2561,2405.0,Yxta Maya Murray,Yxta Maya,Murray,female,1,no mfa,winner,Whiting Foundation,Whiting Award,1999.0,no genre,career,50000.0,,,,1.0
2562,243.0,Bette Howland,Bette,Howland,female,0,no mfa,winner,MacArthur Foundation,MacArthur Fellowship,1984.0,no genre,career,500000.0,University of Chicago,,,1.0
2563,733.0,Fanny Howe,Fanny,Howe,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2008.0,no genre,career,10000.0,Stanford University,,,1.0
2564,733.0,Fanny Howe,Fanny,Howe,female,0,no mfa,winner,Poetry Foundation,Ruth Lilly Poetry Prize,2009.0,poetry,career,100000.0,Stanford University,,,1.0
2565,25.0,Adrienne Rich,Adrienne,Rich,female,1,no mfa,winner,Academy of American Poets,Academy of American Poets Fellowship,1992.0,poetry,career,25000.0,Radcliffe College,,,1.0
2566,72.0,Alice Adams,Alice,Adams,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1992.0,no genre,career,10000.0,Radcliffe College,,,1.0
2567,85.0,Alison Lurie,Alison,Lurie,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1978.0,no genre,career,10000.0,Radcliffe College,,,1.0
2568,742.0,Frances Fitzgerald,Frances,Fitzgerald,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1973.0,no genre,career,10000.0,Radcliffe College,,,1.0
2569,1405.0,Linda Pastan,Linda,Pastan,female,0,no mfa,winner,Poetry Foundation,Ruth Lilly Poetry Prize,2003.0,poetry,career,100000.0,Radcliffe College,,,1.0
2570,1858.0,Rachel Ingalls,Rachel,Ingalls,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1991.0,no genre,career,10000.0,Radcliffe College,,,1.0
2571,1004.0,Jane Hirshfield,Jane,Hirshfield,female,0,no mfa,winner,Academy of American Poets,Academy of American Poets Fellowship,2004.0,poetry,career,25000.0,Princeton University,,,1.0
2572,113.0,Amy Wilentz,Amy,Wilentz,female,0,no mfa,winner,Whiting Foundation,Whiting Award,1990.0,no genre,career,50000.0,Harvard University,,,1.0
2573,1458.0,Lyn Hejinian,Lyn,Hejinian,female,0,no mfa,winner,Academy of American Poets,Academy of American Poets Fellowship,2000.0,poetry,career,25000.0,Harvard University,,,1.0
2574,1704.0,Natasha Wimmer,Natasha,Wimmer,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,2010.0,no genre,career,10000.0,Harvard University,,,1.0
2575,1713.0,Nell Freudenberger,Nell,Freudenberger,female,0,no mfa,winner,Whiting Foundation,Whiting Award,2005.0,no genre,career,50000.0,Harvard University,,,1.0
2576,2036.0,Ruth Stone,Ruth,Stone,female,0,no mfa,winner,Academy of American Poets,Wallace Stevens Award,2002.0,poetry,career,100000.0,Harvard University,,,1.0
2577,2036.0,Ruth Stone,Ruth,Stone,female,0,no mfa,winner,Whiting Foundation,Whiting Award,1986.0,no genre,career,50000.0,Harvard University,,,1.0
2578,2090.0,Sharifa Rhodes Pitts,Sharifa Rhodes,Pitts,female,0,no mfa,winner,Whiting Foundation,Whiting Award,2012.0,no genre,career,50000.0,Harvard University,,,1.0
2579,2334.0,Weike Wang,Weike,Wang,female,0,no mfa,winner,Whiting Foundation,Whiting Award,2018.0,no genre,career,50000.0,Harvard University,,,1.0
2580,1355.0,Laura Riding Jackson,Laura Riding,Jackson,female,0,no mfa,winner,Yale University,Bollingen Prize for Poetry,1991.0,poetry,career,10000.0,Cornell University,,,1.0
2581,1448.0,Lucy Sante,Lucy,Sante,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1997.0,no genre,career,10000.0,Columbia University,,,1.0
2582,1448.0,Lucy Sante,Lucy,Sante,female,0,no mfa,winner,Whiting Foundation,Whiting Award,1989.0,no genre,career,50000.0,Columbia University,,,1.0
2583,1678.0,Muriel Rukeyser,Muriel,Rukeyser,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1942.0,no genre,career,10000.0,Columbia University,,,1.0
2584,1803.0,Paula Fox,Paula,Fox,female,0,no mfa,winner,American Academy of Arts and Letters,Arts and Letters Awards,1972.0,no genre,career,10000.0,Columbia University,,,1.0
2585,1803.0,Paula Fox,Paula,Fox,female,0,no mfa,winner,American Academy of Arts and Letters,Award of Merit Medal in the Novel,2003.0,prose,career,25000.0,Columbia University,,,1.0
2586,735.0,Fatimah Asghar,Fatimah,Asghar,female,0,no mfa,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2017.0,poetry,career,25800.0,Brown University,,,1.0
2587,1000.0,Jamila Woods,Jamila,Woods,female,0,no mfa,winner,Poetry Foundation,Ruth Lilly And Dorothy Sargent Rosenberg Poetry Fellowship,2015.0,poetry,career,25800.0,Brown University,,,1.0
2588,2047.0,Samantha Gillison,Samantha,Gillison,female,0,no mfa,winner,Whiting Foundation,Whiting Award,2000.0,no genre,career,50000.0,Brown University,,,1.0
2589,156.0,Anne Hollander,Anne,Hollander,female,0,no mfa,winner,American Academy of Arts and Letters,Harold D. Vursell Memorial Award,2001.0,prose,career,20000.0,Barnard College,,,1.0
